text,label,logits
teacher:What do we do;student:Yes,5,"[-2.0395397346805666, -1.715549677049442, -1.002067085355974, -1.9580169394900555, -2.686947403387814, 8.716616646598514]"
teacher:What did you multiply by,5,"[-2.103795686253366, -2.645420980001577, -2.0099699704346543, -1.5912979995520782, -1.1410817898082994, 9.293505395316938]"
teacher:Whats another one,5,"[-2.3454090664880676, -2.6671238775577057, -1.3402293812784756, -2.7466879511552653, -1.9589354176738227, 8.599831416830785]"
teacher:What do we multiply by;student:515,5,"[-2.2559902880916556, -2.512189221459621, -1.6940284382684239, -2.6877808288975444, -1.0769868640282245, 8.130305750634626]"
teacher:what do you think,5,"[-1.0992727068894144, -1.5540011627575803, -1.1281549259677572, -1.0404623988708184, -2.0804631924062944, 8.20739953260746]"
teacher:The second time I go how many do I get,5,"[-2.816075922057532, -1.413948727055663, -2.1883396431379225, -1.6010241003903458, -2.2147696743276692, 8.923898198619234]"
teacher:Renata tell me your answer and walk me through it,5,"[-1.5574737744230374, -1.883229458967866, -1.4243121536418248, -1.1678426527227852, -1.2643484610468458, 9.306486692586887]"
teacher:Your thinking is correct I want to take a step back how did we get to this part;student:My answer is one whole and 16 equals It went over number six and you got one whole and then there was no  for this one so its 16,5,"[-2.6020666655613063, -1.8694526290536049, -1.717811685863304, -2.9559284946561206, -1.5793693734395056, 8.749003398610887]"
teacher:When we added these two what did we get,5,"[-1.5411551621260942, -2.607860017337189, -1.693562983810205, -1.432531673379004, -1.9489239157854379, 9.13757002118133]"
teacher:What do we have here whats this called 76;student:No,5,"[-1.6538344209551334, -1.6731591575606988, -1.4433623746891748, -1.4437720822000508, -1.7796632330333224, 9.936312388544012]"
teacher:Judith do you want to walk me through it,5,"[-1.2696482239901705, -1.7277623425028101, -2.5279617263272556, -2.411435737315769, -1.3797064632157015, 8.325030212332106]"
teacher:She added her numerators one plus five is,5,"[-2.899974176138456, -1.665124680851031, -2.689884916271897, -2.989593692016853, -2.1075028519554158, 8.682802767226224]"
teacher:I go to the counter how much fabric do I need to ask for,5,"[-1.678367023745715, -2.123139768121221, -2.56996593345185, -1.1883457776838542, -1.6772541964102423, 8.316411214452987]"
teacher:What are we going to do,5,"[-1.5521332429012769, -1.9618725338166831, -1.1559547472974812, -1.678323932687059, -1.7064512640810015, 9.24700858666536]"
teacher:Whats different about this problem and the problems that we were just working on,5,"[-1.5697076356852266, -2.5452776272122772, -2.3399589128044758, -1.4123839944143748, -2.9082896587777176, 9.419424211449606]"
teacher:How would you add this,5,"[-1.5065060334136178, -1.9702044389298787, -1.3365882926629782, -2.885582416553766, -1.1497825868867635, 8.272171695657425]"
teacher:How do you tackle this,5,"[-1.168444289920486, -2.7650186544870037, -2.5691914522662094, -1.819598602684311, -2.148276843051182, 8.424827919570655]"
teacher:How many whole yards do I already have,5,"[-2.4389235493242056, -1.8503461955735916, -1.7479138065756743, -1.5083309890565109, -2.6480995742792244, 9.867830350843908]"
teacher:Look at this if I were to just add these wholes what do I get,5,"[-1.5016522419513827, -1.4000682113096587, -2.4984799365830863, -1.4863731259641586, -2.0726053156086772, 9.328158160593068]"
teacher:Israel whatd you do,5,"[-2.8043185381163602, -2.7391409607553348, -1.38783435601213, -2.094555976519791, -1.650408968557674, 9.27386373822073]"
teacher:Howd you figure out;student:Yes,5,"[-1.1549092032892359, -2.3648471938505278, -1.578403475396522, -2.463247451609477, -1.8154627484506174, 9.970477264098989]"
teacher:What fraction of the pizza did I eat,5,"[-1.617239382735626, -1.1640973211020114, -2.6139703285697413, -1.795618524098881, -1.1543776208428866, 9.760926666248558]"
teacher:Just the second time what did I grab the second time,5,"[-2.6112036961209197, -2.451744065433782, -2.3977472960123984, -1.5486933631181805, -2.5840132168902086, 8.624644611430137]"
teacher:What else;student:By five,5,"[-2.9640984207054704, -2.2408834546942695, -1.8002332251079403, -2.2649595965219387, -2.7428298046116373, 8.011073075266456]"
teacher:Jeremy what are we going to do;student:Got it,5,"[-1.0637772079450547, -2.5243233235974154, -1.1150663385993218, -1.8724090982748631, -2.1520257917901775, 9.684022642407866]"
teacher:Kai what are we going to do,5,"[-1.8638755545919168, -2.86449067951268, -2.961287228162009, -1.9611863353792045, -2.0486567988849664, 8.052040227026193]"
teacher:Because whatever you do to the bottom;student:Then putting the 4 x 1 which he got four because,5,"[-1.6144023488373482, -2.835085434189711, -1.3234333604032513, -1.8621313287246801, -2.7318863399950724, 9.04706946614272]"
teacher:Miss Calice because shes so amazing said Whatever you do at the bottom,5,"[-2.476773663410247, -2.743321660881157, -1.9323541220768183, -2.6536676337345178, -2.0554805336982738, 9.784105417569053]"
teacher:Now we have 1 x 4 is,5,"[-1.8709160155054394, -2.3062274596276113, -2.314649681839591, -2.8754142564434337, -1.079300215724593, 8.225331973117632]"
teacher:5 x 5 is,5,"[-2.8569718001173516, -2.200699361430066, -2.2416021995739874, -1.686983812209804, -1.8435073896291416, 9.304551507536733]"
teacher:Do you see what were doing,5,"[-1.892460048264885, -2.619140873565181, -1.9228249290003454, -1.6093760368658767, -2.220000687577884, 9.6885846332176]"
teacher:Something times five is going to give me 100,5,"[-2.141707384877992, -2.075107393094667, -2.335751301905585, -1.0813167743705407, -1.0241725262527301, 9.056216891525477]"
teacher:You were giving me the numerator so we were miscommunicating Kai because I was asking for what did you multiply by;student:No its 38,5,"[-2.2112015757979804, -2.2176175902027104, -1.463981278789269, -1.0770690205971796, -1.714715974646561, 8.840189437082357]"
teacher:How are you feeling,5,"[-2.8861936680592617, -1.4736225267385865, -1.001314835700101, -2.894415277190854, -1.0059424057737352, 8.753067271292627]"
teacher:How could you turn 40100 into a decimal,5,"[-1.7170783594910926, -1.4684343071181083, -2.7535824535889275, -1.8466745380137555, -2.349120129126101, 8.348427607517756]"
teacher:Martin what have you got,5,"[-2.177272306105028, -2.7198674233587314, -1.4977985943772019, -2.3911315116574112, -1.5061734510885316, 8.345590311932575]"
teacher:He was super close he just needed that extra;student:He was super close,5,"[-2.8333942594429145, -2.910638810524926, -1.010806619502075, -2.377951116923965, -1.1456581166860118, 9.224151386420552]"
teacher:The first time I go there arent a lot of pizza options there are inbetween pizzas theres not a lot that I like so I grab two pieces if I grab two pieces what fraction of the pizza did I take,5,"[-1.8264608627443837, -2.185721409401358, -1.589250587337044, -1.3732769358624608, -1.6727771429176421, 8.955249137650815]"
teacher:Then I go and I eat my two pieces and Im feeling good but Im watching and I see that theyre bringing more pizza out and then Im Oh my gosh I really like that kind of pizza and uh that pizza has pepperoni and that one has sausage and green chili I think I need one of those Lets say I go back up and I get three more slices of pizza what fraction did I grab,5,"[-1.2068776084396216, -1.5289564012725465, -2.3407407651284773, -2.213191161672344, -1.5350758593208513, 9.390365497440342]"
teacher:5 times what equals 10,5,"[-2.829755025306966, -2.799380995877275, -1.738131689572253, -2.8715252067383723, -2.9490818624300665, 9.713176160797234]"
teacher:Nine what,5,"[-1.4921672779536421, -2.0805819300116184, -1.663387182960153, -1.1814168865704107, -2.249014014873835, 9.34908501304388]"
teacher:If I had to draw this out using flats longs and babies what would I draw for this,5,"[-2.7049397666651176, -2.686953541556016, -1.440276565982877, -2.6760885846808256, -2.5258676461036877, 8.682924177077135]"
teacher:What does that look like,5,"[-1.0908858502196452, -2.5710825619259126, -1.7707714860544554, -1.3301918828603285, -2.496176879924043, 8.325142952205688]"
teacher:Whats our smallest one,5,"[-1.174166374631595, -2.1493787288577164, -1.0930891009173995, -2.569369436939083, -2.3307323737020895, 8.067999775765143]"
teacher:What do you think,5,"[-2.207335645513134, -2.682657483936808, -1.9327550994196416, -2.4449812111269003, -2.0584316142098236, 8.414226637805346]"
teacher:Martin what do you think,5,"[-2.9382539543878785, -2.029904777475136, -2.246724204528932, -1.3706094817387835, -1.8186774568434814, 8.077308198689293]"
teacher:If you eat 26 is that more or less than half of the pizza;student:Because you only ate two out of six pieces of the pizza,5,"[-2.3953627438117246, -2.352745009563461, -1.570236331787832, -1.1891234599622609, -2.091246472033704, 8.917721772340013]"
teacher:I actually wouldve put this one before I decided 26 because this is close to 12 so I wouldve said I have my smallest I have my biggest and I have 12 and then Id ask myself is 26 greater or less than 12;student:Yes,5,"[-2.799502502993427, -2.2142466158985217, -1.0226823068284827, -1.0257820716215598, -1.354787821042942, 9.774478349114254]"
teacher:34 is it greater or less than 12,5,"[-2.1164656989809414, -1.9550589611362512, -1.7100129757032754, -2.2698805817178713, -2.1097863330537496, 8.996822701746904]"
teacher:What do we notice when we see that first set of fractions,5,"[-1.4815515741667975, -1.766341129402249, -2.5856985221178275, -2.0547140279427074, -1.8643690946862284, 8.705713956125166]"
teacher:Hey Diana thank you for listening and paying attention what do you notice,5,"[-1.9536289571129362, -2.4691735604015657, -2.1749201672988505, -1.449276001663175, -2.023519164359959, 8.930891014425537]"
teacher:Number two what do I notice about my fractions,5,"[-1.2478545585406826, -2.707566289378302, -2.6179795371332557, -1.0287905095058931, -1.0462184168471473, 9.254562972201008]"
teacher:My numerators are all the same and Im comparing the size of my denominators and I know the bigger the denominator;student:The numerators are all the same,5,"[-2.9448315630980026, -1.6502341223255714, -2.351897390932111, -1.4680991279053057, -2.052609337363192, 9.465945983617381]"
teacher:When I get to number three what do I see,5,"[-1.7999803007307857, -1.0674894255253087, -1.4054476485808884, -2.7994378956357373, -1.81573256136476, 8.448074634770997]"
teacher:I see hundreds;student:Hundreds,5,"[-1.3132822830173543, -2.836396787336345, -1.9419875987865411, -2.8569264732079893, -1.6058858420623605, 9.75471294672918]"
teacher:When you multiply by 10 you add a;student:Yes,5,"[-1.1934607728015585, -2.6407545937844565, -1.0090540148457443, -2.1813472332100607, -1.1551159061009941, 9.28840406793704]"
teacher:What do we get if we have the fraction 7500 what does that look like as a decimal,5,"[-1.1715286904339184, -1.7310745661260403, -2.320145023301839, -1.7941531733854985, -1.0356709984573391, 9.786794177400944]"
teacher:What strategy are you using to go from fraction to decimal,5,"[-1.9472133015226776, -1.8259667828119148, -2.5725078696443013, -1.6897526183274822, -2.9493399106372573, 8.548995146195583]"
teacher:You think you know what our smallest one is;student:Edith youre shaking your head over there,5,"[-1.170746975229507, -2.224934609843986, -1.8473525432708036, -1.722379749367191, -1.1084847297509546, 8.225832442943343]"
teacher:What are some things that youre talking about at your table,5,"[-2.480486266536005, -2.039019230932584, -1.270392484493863, -1.8033713646220677, -1.230983775861144, 9.350113885121305]"
teacher:Good next;student:520,5,"[-2.5986437618359357, -2.210423254672584, -2.400904533128513, -2.4236655351743934, -1.591567145935502, 8.759124122036718]"
teacher:Okay followed by;student:The next one would be 320,5,"[-1.2169312121312017, -1.1064337724652324, -2.920715373595888, -1.3856482100833256, -2.8188850320817376, 9.645522024629447]"
teacher:What do they have in common;student:Yes,5,"[-2.3248870505855797, -2.582108782615405, -1.6384660748725068, -1.2032677098898816, -1.8414268544149994, 9.99301587370915]"
teacher:so because 110 has the biggest denominator it is in fact the smallest fraction so whats next,5,"[-2.7134358455098173, -2.6017407014692875, -1.1660648148444992, -1.1677819878038453, -2.0595651813066507, 8.937751688299961]"
teacher:Harley which ones next,5,"[-2.802295006464238, -2.330183334412942, -2.057515067214563, -2.1176660722267755, -1.99997924784217, 8.398484144398099]"
teacher:Then;student:19,5,"[-2.318459048110543, -2.1967144554536606, -2.14379884125944, -2.386435333999316, -2.150256461293812, 9.601448969961684]"
teacher:16 and then;student:16,5,"[-1.2520362327927899, -1.8657100658882761, -1.9337775012118696, -2.6826207851362813, -1.7677599829268962, 9.787867895872335]"
teacher:13 and then;student:13,5,"[-2.5124482698036914, -2.8561138197323426, -2.8616947140221267, -1.3956139499096707, -2.4901040406169868, 8.26502382131763]"
teacher:Somebody tell me how they did this how would you decide,5,"[-2.140298757673989, -2.84671454905209, -2.8936536809063096, -1.9726230615509117, -1.0726089913202437, 8.093749069824316]"
teacher:If I look at 7500 how many wholes do I have,5,"[-2.3964420137089655, -2.8719087147382307, -1.4710709129261768, -2.9206706136758744, -1.8727889625768601, 8.76041990439112]"
teacher:What were you thinking,5,"[-2.646258920618263, -2.3665154357533855, -2.1839120025343375, -1.3008170361722096, -2.038391878606449, 8.453909185485703]"
teacher:What do you think made it so easy,5,"[-2.0672649739787268, -1.8043641612203982, -1.800396672007063, -1.286774628493702, -2.1667548568244763, 8.144762324088669]"
teacher:How did we start,5,"[-2.771311741049229, -1.3175581965498402, -2.8457937979957384, -2.6994650014042723, -2.348795918474149, 9.843597751700623]"
teacher:Renata howd you start,5,"[-1.0374048465748866, -1.5542458929388012, -1.4319905365913563, -1.3892534042261375, -2.5947921782286043, 9.663107325885228]"
teacher:Im getting 5 here 7 1 3 19 pieces so the smallest amount that I could get is what,5,"[-2.506107812660656, -2.605541426085063, -2.3402390625946525, -1.945371996694256, -1.333574099522927, 9.19687450947499]"
