text,label,logits
"This course will give you a good view of how the different components of the pay mix affect employee compensation. The instructors in this course did a great job in reiterating the different aspects so that learning the material is easy and intuitive. While there are references to the other courses in the Specialization, this course can be taken as a stand-alone without missing anything.",4,"[-1.3024625279534523, -1.4470174938841063, -2.4143038327925357, -1.4206554067897872, 8.732594974587316]"
Great course! This is a very good introduction to the value of databases and database management using SQLite.,4,"[-1.2612493026157112, -2.2816304944010115, -1.2446237743543183, -1.3474765224415188, 8.562945351812095]"
It was hard to some extent (didn't have coding practice for a long time) but absolutely clear video lecture explanations. Plus the book is awesome. Thank you so much.,4,"[-1.858854527883696, -1.4920456813606457, -1.6711474734611331, -2.920289772260441, 8.838075610390675]"
This is really an excellent course. The voices of the experience talking and teaching.,4,"[-2.9315144242948854, -1.8996885641108834, -1.8283136160135973, -2.0823432430100786, 8.671994571613473]"
Wonderful course! Very enlightening. It taught me a lot about reading poetry that I didn't know.,4,"[-1.9603077912730835, -2.7630947947031643, -2.6092177605659517, -2.4170200995536897, 8.227526594665253]"
"Great course to introduce non-professionals/beginners into major fields or topics of philosophy. Excellent quality of lessons: teachers were always good to understand, even for non-native speakers, and eager to get across main themes to disciples inexperienced in philosophical studies. Only critique: difficulty levels of exams could have been more evenly balanced.I can only recommend this course to anyone interested in the study of philosophy; great job by the University of Edinburgh and its staff for organizing this on Coursera.",4,"[-1.6790124503976604, -1.0544331940993665, -2.8645355111961885, -2.9074084713076247, 8.43760571747147]"
"I graduated eight years ago and never took the FE. After some pressure at work I decided to take it, but I didn't want to spend a lot of money on a review course. After completing this course and doing the practice exam, I was able to pass the FE on the first try. This review course is very good because the topics which are discussed are discussed in detail. I would also recommend getting a review manual that goes over all the possible topics. I had a number of questions on engineering economics. Thank you to the professor for providing this wonderful course.",4,"[-2.620422287624673, -2.783152736563714, -1.3164709868153492, -1.0677950032997767, 9.448673787003749]"
"Great! Dr Raj is so wonderful! His happiness course is really smart, intelligent, funny, powerful, really well-explained, thanks to him and his team also - you've done a huge job here, really :)",4,"[-2.8295231712216964, -1.0309140616432042, -1.7410535249889185, -2.419815210335265, 8.816489025015578]"
Real methods for Design Engineering,4,"[-2.328816765716459, -1.4189148999155061, -1.943233794218687, -1.1821208552070106, 8.622906324519272]"
Amazing intuition into Machine Learning. Thank you Ng.,4,"[-1.7163923779473227, -1.6835096915743106, -2.8909069274826704, -2.5835131387950554, 9.58505731961328]"
"This courser was very well-organised, going through interesting topics. Dr. Chuck knows exactly how to explain and communicate concepts.",4,"[-1.0531741655036155, -2.0486334724742314, -2.1877057581804618, -2.9656372039292873, 9.916480267803404]"
Excellent course. The explanation are very accurate and easy to understand.,4,"[-1.8829463540895277, -1.4670442725522488, -2.4038244910752677, -1.7735686355605746, 9.505949742056812]"
Very important course if you want to manage your portfolio.,4,"[-2.4847669633812366, -1.5963202070324345, -2.7319141186722975, -2.8866641297593656, 8.696671742128904]"
"I really enjoyed the course has been entertaining and entertaining with many practical examples to understand the psychological concepts.The course has given me more knowledge to practice in my life and work, because I work in human resources and the psychological perspective is very important.Steve Joordens is a great teacher, he has made this course a great job.",4,"[-2.129323643246626, -2.2726134828113445, -2.4749851030444665, -2.1209902729324446, 8.742905686467541]"
This course is excellent.,4,"[-1.746788172165558, -2.3084895681517237, -1.792862263681182, -1.0927616834585538, 8.4234377929797]"
"This is a Great MOOC, I'm actually recommending to everyone around me. Complex things made simple and quick tips that helps learning and prevent procrastination",4,"[-1.6922232380285267, -2.340539594750359, -1.6809004278625665, -2.900691616089318, 9.788930377517044]"
"It's a great course! Highly practical guide on how to develop the right product, done right, and managed right.",4,"[-1.8249560232597055, -2.1706415673659336, -1.8776735932597373, -2.166553836904315, 8.223650331214582]"
Great Course so far! Totally worth the commitment,4,"[-1.7535452763650368, -1.4319612387894558, -1.0114527173328596, -2.006743711856517, 9.245842531299035]"
Awesome course. Great teaching style. Just love it. Wish I could get full scholarship for admission for the masters or phd degree as I don't have enough money to pay the application fee. Anyways love it.,4,"[-2.413769224694389, -1.39904992774352, -2.3784037540322363, -2.051773669759525, 8.340957314685369]"
"I am a Java software engineer in a big company. Took this course while commuting. Really great course with great lectures. It is fun listening to the lectures, which is really important.",4,"[-1.4006964131323831, -1.4348112060477638, -2.5829814097202903, -2.646241580541168, 9.621244739391425]"
"Clear, Concise, Effective.I recommend it everyone to join; it's indisputably worth finishing.",4,"[-1.687646187854349, -2.567738001876587, -2.076266543813162, -2.673758565745743, 8.174244047859188]"
"Great lectures, great programming assignments and grading, overall I really enjoyed this course. I tried to get through it 2 other times and finally had the time & patience to do it and I'm so glad I did. Thank you!",4,"[-1.2924341480245156, -2.192303348006436, -1.2866909889220617, -1.1227077809872512, 9.67041664964636]"
Great! This course will help you learn how to make a proper portfolio which optimally matched to your risk&return preference and how to manage your portfolio's risk level with financial instruments.,4,"[-1.0988499999446055, -1.3775147929381244, -2.6893338966955787, -2.0736575876059447, 9.241234292805759]"
Thank you once again Courser and Team for their generous contribution towards students across globe. The teachers and courses mentors specially Sophie who was awesome during the assignment for her nice clarification. This course was challenging but fun.,4,"[-2.034872178777396, -2.1957795249525294, -2.0664366403001724, -1.7000132612022958, 8.65816683543223]"
"I love the well-prepared, accessible style of the course. I also enjoyed how it progressed in building block style. I will be downloading and rewatching many episodes trying to absorb more information. I will definitely take it again next time it's around!Thanks for all your hard work!",4,"[-2.1450248323866985, -1.7891782735709199, -2.456184669129514, -1.7605932076007151, 8.66565661935292]"
Great work of Barbara and Terry really made it a significant course which gives really powerful tools for learning.,4,"[-2.0269884533552993, -2.9264594098719825, -2.8258637420183828, -2.6879541252488623, 8.29663724710592]"
Wonderful introductory course for Python and computer science in general. My son is a freshman just getting started in computer science. I've strongly recommended that he take the intro Python course and further on if he is interested. He is attempted to get it added as an area of study in the university and by groups within the university. Very well done!!,4,"[-1.636128085826357, -1.634130946139078, -2.8152219402892644, -2.204312911171714, 8.47145903518143]"
Great course. Made be a better person.,4,"[-1.2659610961601664, -1.58257409545067, -1.0054271271369486, -2.4776652967584556, 8.951193890399226]"
This is a well thought out course and delivery by the lecturer is superb!,4,"[-1.9618753654925678, -2.626364344984915, -1.4555232115935737, -2.4057883538077425, 9.72814272569366]"
Nice Course. Very Good for Beginners like me.,4,"[-2.859964808940375, -2.6758344182729656, -1.7185459185385936, -2.3563040193215183, 9.865607101829175]"
Very good course for beginners. This course has completed satisfied my initial requirements. Quizzes and exercises are very include and ofcourse Mr Andrew is perfect at what he does.,4,"[-2.212319779309297, -1.270209527059557, -1.4581732507025518, -1.9790705859231528, 9.065900484040045]"
"This course is very useful, practical and very easy to understand. It has really given me new insights into the disease of addiction.",4,"[-2.0617393669150967, -2.0213753104165786, -2.0036173179851104, -1.8704028357431706, 9.657394728260066]"
